Sample	Sample_name	Sample_number	Number	Seq_sample_name_SameassampleFormerginginR	Experiment_type	Experiment	Colors	Sample_type	Sample_type_simple	Sample_type_new	Sample_type_RF	Time	Temperature	FrozenUnfrozenSimple	FrozenUnfrozen	StoragePlacementType	Replicate	Flow_cell_lane	Concentration_DTU	ConcentrationNum_DTU	Date_of_collection	Freeze_thaw_cycles	Temperature_sampling_day	Precipitation	Precipitation_the_day_before	Replicate_Groups	SpikedUnspiked	Replicate_Boxplot	Matching_samples	Library_preparation	Sequencing_platform	Reads_Total	Bases_Total	Reads_AfterTrim	Bases_AfterTrim	Archaea	Bacteria	Bacteria_draft	Common_animals	Common_plants	Fungi	Human	HumanMicrobiome	Parasites_other	Parasites_vertebrates	ResFinder	Unmapped	Virulence	VirulenceFactors	Virus	Mapped	MappedParsed	ReadsNotPhiX	PercentUnmapped	PercentPhiX
220	DTU2016_MG_690_HX_S2MC_64h_80C_b	S2MC_64h_80C_b	225	225	DTU2016_MG_690_HX_S2MC_64h_80C_b	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Freezer	64	-80	Freezer	Freezer	FreezerDeep	b	1	55,00	55,00	15.08.16	1	15	0	0,5	S2S6MC	Spiked	64h-80C	S2MC_64h_80C_b	Nextflex	Hiseq	9290547	1402872597	8015944	1043305006.5	1713	1203932	1825835	362	175	3891	2736	360148	38909	5616	1553	4478654	0	1848	5618	3448935	3445662	7927589	56.4945281598226	1.10224073421671
221	DTU2016_MG_691_HX_S2MC_64h_80C_c	S2MC_64h_80C_c	226	226	DTU2016_MG_691_HX_S2MC_64h_80C_c	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Freezer	64	-80	Freezer	Freezer	FreezerDeep	c	5	58,00	58,00	15.08.16	1	15	0	0,5	S2S6MC	Spiked	64h-80C	S2MC_64h_80C_c	Nextflex	Hiseq	4823412	728335212	4066453	508220152.5	785	629689	930977	98	66	1550	1165	186324	21948	2746	732	2221095	0	1102	2578	1777926	1776597	3999021	55.5409686520776	1.65825106056802
222	DTU2016_MG_692_HX_S2_64h_20C_a	S2_64h_20C_a	227	227	DTU2016_MG_692_HX_S2_64h_20C_a	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Freezer	64	-20	Freezer	Freezer	Freezer	a	2	47,30	47,30	15.08.16	1	15	0	0,5	S2S7	Unspiked	64h-20C	S2_64h_20C_a	Nextflex	Hiseq	8820247	1331857297	7597898	976434590.5	1155	955415	1566515	342	121	2471	2688	284914	38573	4200	1328	3567205	0	944	5341	2861735	2858584	6428940	55.4866743195612	15.3852815607685
223	DTU2016_MG_693_HX_S2_64h_20C_b	S2_64h_20C_b	228	228	DTU2016_MG_693_HX_S2_64h_20C_b	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Freezer	64	-20	Freezer	Freezer	Freezer	b	5	51,00	51,00	15.08.16	1	15	0	0,5	S2S7	Unspiked	64h-20C	S2_64h_20C_b	Nextflex	Hiseq	5732474	865603574	5020540	633444853.5	1140	713670	1158683	83	114	2339	1745	224578	29270	3045	986	2843586	0	755	3911	2138578	2136636	4982164	57.0753190782158	0.764379927258821
224	DTU2016_MG_694_HX_S2_64h_20C_c	S2_64h_20C_c	229	229	DTU2016_MG_694_HX_S2_64h_20C_c	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Freezer	64	-20	Freezer	Freezer	Freezer	c	8	49,60	49,60	15.08.16	1	15	0	0,5	S2S7	Unspiked	64h-20C	S2_64h_20C_c	Nextflex	Hiseq	4667020	704720020	4038715	515230419.5	793	496444	834390	128	60	1732	1281	155232	20230	2228	668	2071773	0	560	2899	1515417	1513948	3587190	57.7547606901224	11.1799173747095
225	DTU2016_MG_695_HX_S2MC_64h_20C_a	S2MC_64h_20C_a	230	230	DTU2016_MG_695_HX_S2MC_64h_20C_a	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Freezer	64	-20	Freezer	Freezer	Freezer	a	6	49,00	49,00	15.08.16	1	15	0	0,5	S2S7MC	Spiked	64h-20C	S2MC_64h_20C_a	Nextflex	Hiseq	5465523	825293973	4727682	597984869.5	1184	748705	1024417	153	122	2057	1339	217308	27249	3297	978	2640280	0	1359	3086	2028917	2027303	4669197	56.5467681059505	1.23707559010949
226	DTU2016_MG_696_HX_S2MC_64h_20C_b	S2MC_64h_20C_b	231	231	DTU2016_MG_696_HX_S2MC_64h_20C_b	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Freezer	64	-20	Freezer	Freezer	Freezer	b	8	50,00	50,00	15.08.16	1	15	0	0,5	S2S7MC	Spiked	64h-20C	S2MC_64h_20C_b	Nextflex	Hiseq	3803866	574383766	3324687	424755103	654	504679	727571	68	60	1318	1109	142129	19744	2028	644	1778414	0	943	1981	1401341	1400104	3179755	55.9292775701273	4.35926750397857
227	DTU2016_MG_697_HX_S2MC_64h_20C_c	S2MC_64h_20C_c	232	232	DTU2016_MG_697_HX_S2MC_64h_20C_c	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Freezer	64	-20	Freezer	Freezer	Freezer	c	7	49,90	49,90	15.08.16	1	15	0	0,5	S2S7MC	Spiked	64h-20C	S2MC_64h_20C_c	Nextflex	Hiseq	3918131	591637781	3339788	403129753.5	659	525319	748064	183	47	1422	2271	143277	19058	2017	691	1874141	0	966	2149	1444466	1441965	3318607	56.4737252708742	0.634201931380076
228	DTU2016_MG_698_HX_S2_64h_5C_a	S2_64h_5C_a	233	233	DTU2016_MG_698_HX_S2_64h_5C_a	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	a	5	51,00	51,00	15.08.16	0	15	0	0,5	S2S8	Unspiked	64h5C	S2_64h_5C_a	Nextflex	Hiseq	8832652	1333730452	7389634	913673380	1072	984714	1686940	81	86	2414	696	291049	24206	3248	1097	4098829	0	891	6211	3000717	2999854	7099546	57.733677618259	3.92560714103026
229	DTU2016_MG_699_HX_S2_64h_5C_b	S2_64h_5C_b	234	234	DTU2016_MG_699_HX_S2_64h_5C_b	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	b	3	53,00	53,00	15.08.16	0	15	0	0,5	S2S8	Unspiked	64h5C	S2_64h_5C_b	Nextflex	Hiseq	17513852	2644591652	15186545	1935990630.5	2170	1984708	3432460	921	204	4805	1692	590954	52987	6504	2244	8250482	0	1945	12217	6089622	6086805	14340104	57.5343247161945	5.57362454725548
230	DTU2016_MG_700_HX_S2_64h_5C_c	S2_64h_5C_c	235	235	DTU2016_MG_700_HX_S2_64h_5C_c	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	c	1	53,00	53,00	15.08.16	0	15	0	0,5	S2S8	Unspiked	64h5C	S2_64h_5C_c	Nextflex	Hiseq	15564359	2350218209	13576335	1767084504.5	1980	1835679	3193290	691	175	4389	1478	549054	49709	6279	2027	7782454	0	1812	11243	5653967	5651623	13436421	57.9205876326739	1.03057268401229
231	DTU2016_MG_701_HX_S2MC_64h_5C_a	S2MC_64h_5C_a	236	236	DTU2016_MG_701_HX_S2MC_64h_5C_a	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	a	5	51,00	51,00	15.08.16	0	15	0	0,5	S2S8MC	Spiked	64h5C	S2MC_64h_5C_a	Nextflex	Hiseq	6331758	956095458	5393981	673581831.5	839	765489	1261284	75	138	2061	612	212325	20702	2584	806	2995130	0	1310	4280	2270389	2269564	5265519	56.8819521874292	2.3815805061234
232	DTU2016_MG_702_HX_S2MC_64h_5C_b	S2MC_64h_5C_b	237	237	DTU2016_MG_702_HX_S2MC_64h_5C_b	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	b	1	>60,0	60	15.08.16	0	15	0	0,5	S2S8MC	Spiked	64h5C	S2MC_64h_5C_b	Nextflex	Hiseq	18600077	2808611627	15979137	1997456639	2379	2367330	3715184	470	264	5760	1817	621311	56854	7334	2550	9094832	0	3855	13478	6792181	6789630	15887013	57.2469601428538	0.576526754855409
233	DTU2016_MG_703_HX_S2MC_64h_5C_c	S2MC_64h_5C_c	238	238	DTU2016_MG_703_HX_S2MC_64h_5C_c	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	c	7	>60,0	60	15.08.16	0	15	0	0,5	S2S8MC	Spiked	64h5C	S2MC_64h_5C_c	Nextflex	Hiseq	7850294	1185394394	6480715	768281803.5	819	857093	1345044	148	74	2001	592	228606	20581	2534	868	3390934	0	1352	4854	2462346	2461532	5853280	57.9322021157368	9.68157062916669
234	DTU2016_MG_704_HX_S2_64h_22C_a	S2_64h_22C_a	239	239	DTU2016_MG_704_HX_S2_64h_22C_a	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Table	64	22	Unfrozen	Table	Table	a	6	50,00	50,00	15.08.16	0	15	0	0,5	S2S9	Unspiked	64h22C	S2_64h_22C_a	Nextflex	Hiseq	9641748	1455903948	8331691	1050881011.5	1351	919767	2127539	252	103	3506	675	291114	50155	3332	1242	4856946	0	984	7311	3405105	3404075	8262051	58.7862021185781	0.835844728279049
235	DTU2016_MG_705_HX_S2_64h_22C_b	S2_64h_22C_b	240	240	DTU2016_MG_705_HX_S2_64h_22C_b	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Table	64	22	Unfrozen	Table	Table	b	5	47,10	47,10	15.08.16	0	15	0	0,5	S2S9	Unspiked	64h22C	S2_64h_22C_b	Nextflex	Hiseq	9624570	1453310070	8106019	1005588425	1217	903822	2090401	133	102	3224	697	283773	49628	3228	1263	4708619	0	978	6885	3343110	3342178	8051729	58.4796010894058	0.669749232021292
236	DTU2016_MG_706_HX_S2_64h_22C_c	S2_64h_22C_c	241	241	DTU2016_MG_706_HX_S2_64h_22C_c	Handling_experiment	Sewage_2	"gold"	Sewage_2	Sample	Sewage_2	S2_Weekend_Table	64	22	Unfrozen	Table	Table	c	5	52,00	52,00	15.08.16	0	15	0	0,5	S2S9	Unspiked	64h22C	S2_64h_22C_c	Nextflex	Hiseq	7899779	1192866629	6776026	848610837	906	745875	1802878	115	107	2596	549	239701	43505	2670	971	3874674	0	723	5477	2844379	2843608	6719053	57.6669658655766	0.840802558903995
237	DTU2016_MG_707_HX_S2MC_64h_22C_a	S2MC_64h_22C_a	242	242	DTU2016_MG_707_HX_S2MC_64h_22C_a	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Table	64	22	Unfrozen	Table	Table	a	3	52,00	52,00	15.08.16	0	15	0	0,5	S2S9MC	Spiked	64h22C	S2MC_64h_22C_a	Nextflex	Hiseq	13682363	2066036813	11965770	1538592157.5	1828	1456759	2993660	766	234	4990	1076	397391	68505	4597	1508	6708593	0	3651	9048	4938854	4936778	11647447	57.5971111952688	2.66028011569669
238	DTU2016_MG_708_HX_S2MC_64h_22C_b	S2MC_64h_22C_b	243	243	DTU2016_MG_708_HX_S2MC_64h_22C_b	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Table	64	22	Unfrozen	Table	Table	b	3	59,00	59,00	15.08.16	0	15	0	0,5	S2S9MC	Spiked	64h22C	S2MC_64h_22C_b	Nextflex	Hiseq	19124150	2887746650	16546401	2116679988	2394	2043252	4349772	938	256	7207	1446	571367	102948	6839	2298	9352534	0	4907	12220	7098639	7095999	16451173	56.850256209694	0.575520924459645
239	DTU2016_MG_709_HX_S2MC_64h_22C_c	S2MC_64h_22C_c	244	244	DTU2016_MG_709_HX_S2MC_64h_22C_c	Handling_experiment	Sewage_2	"gold"	Sewage_2_spiked	Sample	Sewage_2	S2_Weekend_Table	64	22	Unfrozen	Table	Table	c	1	57,00	57,00	15.08.16	0	15	0	0,5	S2S9MC	Spiked	64h22C	S2MC_64h_22C_c	Nextflex	Hiseq	13658090	2062371590	12034312	1579806873	1868	1487828	3035159	368	146	5337	1208	410384	71373	4887	1715	6927171	0	3497	9503	5028061	5026339	11955232	57.9425894871802	0.657121071815323
240	DTU2016_MG_710_FTX_P1EC_40h	FTX_P1EC_40h	245	245	DTU2016_MG_710_FTX_P1EC_40h	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_extraction_control_Blank	Negative_control	Negative_control	P1_Neg	40	NA	Unfrozen	Nothing	Nothing	NA	7	<0,5	0,5	11.04.16	0	7	0	0	P1EC	EC	EC	P1EC_40h	Nextflex	Hiseq	321289	48514639	262596	30726798	13	3690	8730	96	22	4	11	673	9	110	85	121836	0	9	0	13358	13229	135194	90.1193839963312	48.516352115036
241	DTU2016_MG_711_FTX_P1_40h_2FTC_20C_a	FTX_P1_40h(2FTC)_20C_a	246	246	DTU2016_MG_711_FTX_P1_40h_2FTC_20C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_2FTC	40	-20	Freezer	Freezer	Freezer	a	3	40,00	40,00	11.04.16	2	7	0	0	P1S1FTX	Unspiked	40h-20C2FTC	P1_40h(2FTC)_20C_a	Nextflex	Hiseq	42923221	6481406371	38186988	4965426998	1673	796477	3366952	32732	4194	1211	438	173212	959	34560	22619	33591607	0	0	181	4412589	4375225	38004196	88.3892057603324	0.478676139631646
242	DTU2016_MG_712_FTX_P1_40h_2FTC_20C_b	FTX_P1_40h(2FTC)_20C_b	247	247	DTU2016_MG_712_FTX_P1_40h_2FTC_20C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_2FTC	40	-20	Freezer	Freezer	Freezer	b	7	41,80	41,80	11.04.16	2	7	0	0	P1S1FTX	Unspiked	40h-20C2FTC	P1_40h(2FTC)_20C_b	Nextflex	Hiseq	14332397	2164191947	11908885	1435153954.5	461	243532	990411	10546	622	248	302	51674	204	10045	6924	10542668	0	0	84	1308129	1296659	11850797	88.9616791174467	0.487770265646196
243	DTU2016_MG_713_FTX_P1MC_40h_2FTC_20C_a	FTX_P1MC_40h(2FTC)_20C_a	248	248	DTU2016_MG_713_FTX_P1MC_40h_2FTC_20C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_2FTC	40	-20	Freezer	Freezer	Freezer	a	7	40,60	40,60	11.04.16	2	7	0	0	P1S1MCFTX	Spiked	40h-20C2FTC	P1MC_40h(2FTC)_20C_a	Nextflex	Hiseq	14965076	2259726476	12441866	1496926691	391	966346	895233	6156	640	566	175	53634	176	10160	6865	10441153	0	6547	134	1933611	1926640	12374764	84.3745626179214	0.539324246057625
244	DTU2016_MG_714_FTX_P1MC_40h_2FTC_20C_b	FTX_P1MC_40h(2FTC)_20C_b	249	249	DTU2016_MG_714_FTX_P1MC_40h_2FTC_20C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_2FTC	40	-20	Freezer	Freezer	Freezer	b	3	41,80	41,80	11.04.16	2	7	0	0	P1S1MCFTX	Spiked	40h-20C2FTC	P1MC_40h(2FTC)_20C_b	Nextflex	Hiseq	36279088	5478142288	32331966	4206647112.5	1308	2085346	2679237	22357	20210	4006	233	153555	1009	29033	19029	27135529	0	11623	347	4996641	4953841	32132170	84.4497243728015	0.617951905553779
245	DTU2016_MG_715_FTX_P1_40h_2FTC_80C_a	FTX_P1_40h(2FTC)_80C_a	250	250	DTU2016_MG_715_FTX_P1_40h_2FTC_80C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_2FTC	40	-80	Freezer	Freezer	FreezerDeep	a	5	44,40	44,40	11.04.16	2	7	0	0	P1S2FTX	Unspiked	40h-80C2FTC	P1_40h(2FTC)_80C_a	Nextflex	Hiseq	16265226	2456049126	14009695	1763388934	891	282067	1175992	11639	1645	417	246	60537	361	11790	8313	12378712	0	0	135	1545720	1532190	13924432	88.8992240401619	0.608599973090064
246	DTU2016_MG_716_FTX_P1_40h_2FTC_80C_b	FTX_P1_40h(2FTC)_80C_b	251	251	DTU2016_MG_716_FTX_P1_40h_2FTC_80C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_2FTC	40	-80	Freezer	Freezer	FreezerDeep	b	4	55,00	55,00	11.04.16	2	7	0	0	P1S2FTX	Unspiked	40h-80C2FTC	P1_40h(2FTC)_80C_b	Nextflex	Hiseq	35068986	5295416886	29974595	3605061914.5	1914	614796	2593253	29325	1270	661	467	131618	509	26332	17705	26432952	0	0	128	3400273	3369211	29833225	88.602395483559	0.471632727648197
247	DTU2016_MG_717_FTX_P1MC_40h_2FTC_80C_a	FTX_P1MC_40h(2FTC)_80C_a	252	252	DTU2016_MG_717_FTX_P1MC_40h_2FTC_80C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_2FTC	40	-80	Freezer	Freezer	FreezerDeep	a	2	42,30	42,30	11.04.16	2	7	0	0	P1S2MCFTX	Spiked	40h-80C2FTC	P1MC_40h(2FTC)_80C_a	Nextflex	Hiseq	25913988	3913012188	22705380	2959044471	1354	1332649	1945584	14773	3052	1154	343	103715	654	22530	12835	18769882	0	7153	194	3426002	3407834	22195884	84.5646967699056	2.24394394632462
248	DTU2016_MG_718_FTX_P1MC_40h_2FTC_80C_b	FTX_P1MC_40h(2FTC)_80C_b	253	253	DTU2016_MG_718_FTX_P1MC_40h_2FTC_80C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_2FTC	40	-80	Freezer	Freezer	FreezerDeep	b	3	44,70	44,70	11.04.16	2	7	0	0	P1S2MCFTX	Spiked	40h-80C2FTC	P1MC_40h(2FTC)_80C_b	Nextflex	Hiseq	46347012	6998398812	41574301	5258287820.5	3508	2474701	3773710	43260	5280	3079	261	197982	1093	42928	24669	34873822	0	13380	509	6546311	6497510	41420133	84.1953404640202	0.370825236484433
249	DTU2016_MG_719_FTX_P1_64h_3FTC_20C_a	FTX_P1_64h(3FTC)_20C_a	255	254	DTU2016_MG_719_FTX_P1_64h_3FTC_20C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_3FTC	64	-20	Freezer	Freezer	Freezer	a	5	38,00	38,00	11.04.16	3	7	0	0	P1S3FTX	Unspiked	64h-20C3FTC	P1_64h(3FTC)_20C_a	Nextflex	Hiseq	13684319	2066332169	11561661	1419942872.5	462	259353	813207	9352	821	309	300	57234	283	9739	7213	10347209	0	0	80	1151140	1140667	11498349	89.9886496748359	0.54760297849937
250	DTU2016_MG_720_FTX_P1_64h_3FTC_20C_b	FTX_P1_64h(3FTC)_20C_b	256	255	DTU2016_MG_720_FTX_P1_64h_3FTC_20C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_3FTC	64	-20	Freezer	Freezer	Freezer	b	2	35,40	35,40	11.04.16	3	7	0	0	P1S3FTX	Unspiked	64h-20C3FTC	P1_64h(3FTC)_20C_b	Nextflex	Hiseq	32953407	4975964457	28815313	3754677291	1275	667156	2196008	31317	2278	1088	408	150362	823	25393	18420	25558635	0	0	69	3076177	3042174	28634812	89.2572125146133	0.626406522115515
251	DTU2016_MG_721_FTX_P1MC_64h_3FTC_20C_a	FTX_P1MC_64h(3FTC)_20C_a	257	256	DTU2016_MG_721_FTX_P1MC_64h_3FTC_20C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_3FTC	64	-20	Freezer	Freezer	Freezer	a	5	36,60	36,60	11.04.16	3	7	0	0	P1S3MCFTX	Spiked	64h-20C3FTC	P1MC_64h(3FTC)_20C_a	Nextflex	Hiseq	14146066	2136055966	12008567	1505143747	393	1077182	767062	6748	1687	914	250	58074	358	10663	7004	10013563	0	7973	126	1923457	1914772	11937020	83.8866232945911	0.595799648700798
252	DTU2016_MG_722_FTX_P1MC_64h_3FTC_20C_b	FTX_P1MC_64h(3FTC)_20C_b	258	257	DTU2016_MG_722_FTX_P1MC_64h_3FTC_20C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_3FTC	64	-20	Freezer	Freezer	Freezer	b	8	34,80	34,80	11.04.16	3	7	0	0	P1S3MCFTX	Spiked	64h-20C3FTC	P1MC_64h(3FTC)_20C_b	Nextflex	Hiseq	10777033	1627331983	9538210	1232769148.5	355	844618	604981	5178	559	633	220	48000	362	8489	5485	7915775	0	6094	89	1513484	1507527	9429259	83.9490674717918	1.14225834826451
253	DTU2016_MG_723_FTX_P1_64h_3FTC_80C_a	FTX_P1_64h(3FTC)_80C_a	259	258	DTU2016_MG_723_FTX_P1_64h_3FTC_80C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_3FTC	64	-80	Freezer	Freezer	FreezerDeep	a	1	40,50	40,50	11.04.16	3	7	0	0	P1S4FTX	Unspiked	64h-80C3FTC	P1_64h(3FTC)_80C_a	Nextflex	Hiseq	37787856	5705966256	34361962	4575171945.5	2013	731716	2691843	40823	5106	1747	238	166721	915	31684	20960	30459247	0	0	22	3672828	3626661	34132075	89.2393650254196	0.669015931046079
254	DTU2016_MG_724_FTX_P1_64h_3FTC_80C_b	FTX_P1_64h(3FTC)_80C_b	260	259	DTU2016_MG_724_FTX_P1_64h_3FTC_80C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_3FTC	64	-80	Freezer	Freezer	FreezerDeep	b	7	41,00	41,00	11.04.16	3	7	0	0	P1S4FTX	Unspiked	64h-80C3FTC	P1_64h(3FTC)_80C_b	Nextflex	Hiseq	11646610	1758638110	9761515	1175195831	464	194955	692948	8806	3553	571	242	43424	170	8071	5676	8752964	0	0	67	953271	940670	9706235	90.1787768377749	0.566305537613782
255	DTU2016_MG_726_FTX_P1MC_64h_3FTC_80C_b	FTX_P1MC_64h(3FTC)_80C_b	262	261	DTU2016_MG_726_FTX_P1MC_64h_3FTC_80C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_3FTC	64	-80	Freezer	Freezer	FreezerDeep	b	8	37,00	37,00	11.04.16	3	7	0	0	P1S4MCFTX	Spiked	64h-80C3FTC	P1MC_64h(3FTC)_80C_b	Nextflex	Hiseq	16160880	2440292880	14599900	1902824853.5	549	1444262	907095	6381	594	961	2926	66211	316	16350	8509	12031764	0	11377	117	2445762	2435861	14477526	83.1064920898778	0.838183823176871
256	DTU2016_MG_727_FTX_P1EC_88h	FTX_P1EC_88h	263	262	DTU2016_MG_727_FTX_P1EC_88h	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_extraction_control_Blank	Negative_control	Negative_control	P1_Neg	88	NA	Unfrozen	Nothing	Nothing	NA	1	<0,5	0,5	11.04.16	0	7	0	0	P1EC	EC	EC	P1EC_88h	Nextflex	Hiseq	543337	82043887	477147	62410263	93	10899	17835	178	11	30	40	2138	160	136	0	150918	0	41	301	31821	31592	182739	82.5866399619129	61.7017397154336
257	DTU2016_MG_728_FTX_P1_88h_4FTC_20C_a	FTX_P1_88h(4FTC)_20C_a	264	263	DTU2016_MG_728_FTX_P1_88h_4FTC_20C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_4FTC	88	-20	Freezer	Freezer	Freezer	a	6	26,80	26,80	11.04.16	4	7	0	0	P1S5FTX	Unspiked	88h-20C4FTC	P1_88h(4FTC)_20C_a	Nextflex	Hiseq	12018604	1814809204	10088662	1246832527	403	216072	665527	7927	1066	380	283	48177	295	8294	6363	9079980	0	0	47	948471	939195	10028451	90.5421983913567	0.596818487922383
258	DTU2016_MG_729_FTX_P1_88h_4FTC_20C_b	FTX_P1_88h(4FTC)_20C_b	265	264	DTU2016_MG_729_FTX_P1_88h_4FTC_20C_b	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_4FTC	88	-20	Freezer	Freezer	Freezer	b	2	26,60	26,60	11.04.16	4	7	0	0	P1S5FTX	Unspiked	88h-20C4FTC	P1_88h(4FTC)_20C_b	Nextflex	Hiseq	32109925	4848598675	28025870	3652873840	1231	632777	1968427	24147	2356	1230	417	146062	626	24367	18524	25034070	0	0	45	2801685	2774765	27835755	89.9349415886151	0.67835539092988
259	DTU2016_MG_730_FTX_P1MC_88h_4FTC_20C_a	FTX_P1MC_88h(4FTC)_20C_a	266	265	DTU2016_MG_730_FTX_P1MC_88h_4FTC_20C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_4FTC	88	-20	Freezer	Freezer	Freezer	a	2	28,60	28,60	11.04.16	4	7	0	0	P1S5MCFTX	Spiked	88h-20C4FTC	P1MC_88h(4FTC)_20C_a	Nextflex	Hiseq	29329725	4428788475	25828058	3391654484.5	1299	2713748	1669819	19603	3587	2672	167	139678	565	29511	15579	21036846	0	19431	292	4580941	4557584	25617787	82.118123630273	0.814118506315883
260	DTU2016_MG_732_FTX_P1_88h_4FTC_80C_a	FTX_P1_88h(4FTC)_80C_a	268	267	DTU2016_MG_732_FTX_P1_88h_4FTC_80C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1	Sample	Pig_feces_1	P1_4FTC	88	-80	Freezer	Freezer	FreezerDeep	a	1	28,20	28,20	11.04.16	4	7	0	0	P1S6FTX	Unspiked	88h-80C4FTC	P1_88h(4FTC)_80C_a	Nextflex	Hiseq	50314858	7597543558	44757853	5884058140	1833	896955	3053729	38781	5117	1895	660	217130	965	37622	28554	40248403	0	0	88	4254775	4210217	44503178	90.4393906430682	0.569006292594062
261	DTU2016_MG_734_FTX_P1MC_88h_4FTC_80C_a	FTX_P1MC_88h(4FTC)_80C_a	270	269	DTU2016_MG_734_FTX_P1MC_88h_4FTC_80C_a	Freeze_thaw_experiment	Pig_feces_1	"blue"	Pig_feces_1_spiked	Sample	Pig_feces_1	P1_4FTC	88	-80	Freezer	Freezer	FreezerDeep	a	6	27,30	27,30	11.04.16	4	7	0	0	P1S6MCFTX	Spiked	88h-80C4FTC	P1MC_88h(4FTC)_80C_a	Nextflex	Hiseq	14475036	2185730436	12589051	1607483449.5	693	1226044	763309	8826	53119	7132	495	64291	597	19437	7625	10383291	0	8450	123	2144066	2081626	12527357	82.8849293590021	0.490060767884728
